#,Domain,Address,Type,Date
114,officeingress-cross.alipay.com,103.52.199.195,A,2023-02-18
115,asoc.alipay.com,110.75.228.19,A,2023-02-18
116,mrexcashier.alipay.com,gz-lb2.internet-g.spanner.alipaydns.com.,CNAME,2023-02-18
117,one.alipay.com,ivrprod.alipaydns.com.,CNAME,2023-02-18
118,mapp.alipay.com,gz-lb2.internet.v6.spanner.alipaydns.com.,CNAME,2023-02-18
119,finder.alipay.com,ternbase.alipay.com.,CNAME,2023-02-18
120,mclientpre.alipay.com,mclient.alipay.com.,CNAME,2023-02-18
121,mclient.alipay.com,mobileclientgw.alipaydns.com.,CNAME,2023-02-18
122,yebprod.alipay.com,rz-lb1.internet-g.spanner.alipaydns.com.,CNAME,2023-02-18
123,pcreditweb.alipay.com,rz-lb2.internet-g.spanner.alipaydns.com.,CNAME,2023-02-18
124,doc.open.alipay.com,gz-lb2.internet.v6.spanner.alipaydns.com.,CNAME,2023-02-18
125,gravitycdntwa.alipay.com,gz-rr2.office.spanner.alipaydns.com.,CNAME,2023-02-18
126,g.alipay.com,gravitycdntwa.alipay.com.,CNAME,2023-02-18
127,mobilecodec.alipay.com,gz-lb2.internet-g.spanner.alipaydns.com.,CNAME,2023-02-18
128,promomng.alipay.com,promomng.alipaydns.com.,CNAME,2023-02-18
129,imobilegw-vn-l.alipay.com,vn.rr2.internet-intl.spanner.alipaydns.com.,CNAME,2023-02-18
130,wx.alipay.com,wx.alipay.com.w.cdngslb.com.,CNAME,2023-02-18
131,compmng.alipay.com,compmng.alipaydns.com.,CNAME,2023-02-18
132,themis.alipay.com,compmng.alipay.com.,CNAME,2023-02-18
133,lazada-vn-l.alipay.com,vn.rr2.internet-intl.spanner.alipaydns.com.,CNAME,2023-02-18
134,tera.alipay.com,bigfishweb.alipay.com.,CNAME,2023-02-18
135,appstore.alipay.com,gz-lb1.internet.v6.spanner.alipaydns.com.,CNAME,2023-02-18
136,freestyle.alipay.com,gz-rr2.office-ingress.spanner.alipaydns.com.,CNAME,2023-02-18
137,aliminiabilityprod.alipay.com,gz-rr2.office.spanner.alipaydns.com.,CNAME,2023-02-18
138,intranetproxy.alipay.com,gz-rr2.internet-g.spanner.alipaydns.com.,CNAME,2023-02-18
139,mcgw-hk.alipay.com,hk-proxy.alipaydns.com.,CNAME,2023-02-18
140,gh.alipay.com,gz-lb2.internet-g.spanner.alipaydns.com.,CNAME,2023-02-18
141,adpub.alipay.com,ternbaseforinternet.alipay.com.,CNAME,2023-02-17
142,ternbaseforinternet.alipay.com,gz-rr2.internet.spanner.alipaydns.com.,CNAME,2023-02-17
143,antbcbridgetob.alipay.com,sg.rr2.internet-intl.spanner.alipaydns.com.,CNAME,2023-02-17
144,www.alipay.com,rz-lb2.internet-s.v6.spanner.alipaydns.com.,CNAME,2023-02-17
145,dart.alipay.com,bigfishweb.alipay.com.,CNAME,2023-02-17
146,bao.alipay.com,rz-lb1.internet-g.spanner.alipaydns.com.,CNAME,2023-02-17
147,lazada-ph-l.alipay.com,sg.rr2.internet-intl.spanner.alipaydns.com.,CNAME,2023-02-17
148,kz.alipay.com,cfmng.alipaydns.com.,CNAME,2023-02-17
149,job.alipay.com,talent.antgroup.com.,CNAME,2023-02-17
150,bling.alipay.com,bling.alipay.com.w.cdngslb.com.,CNAME,2023-02-17
151,iaccapi-lk-l.alipay.com,sg.rr2.internet-intl.spanner.alipaydns.com.,CNAME,2023-02-17
152,watchdog.alipay.com,ternbase.alipay.com.,CNAME,2023-02-17
153,uemprod.alipay.com,gz-rr2.internet.spanner.alipaydns.com.,CNAME,2023-02-17
154,csi.alipay.com,ternbase.alipay.com.,CNAME,2023-02-17
155,benefitprod.alipay.com,gz-lb2.internet-g.spanner.alipaydns.com.,CNAME,2023-02-17
156,marketplace.alipay.com,gz-rr2.office.spanner.alipaydns.com.,CNAME,2023-02-17
157,rms.alipay.com,opsrms.alipaydns.com.,CNAME,2023-02-17
158,mobilegwpre.alipay.com,110.75.138.35,A,2023-02-17
159,sys.alipay.com,zui-rr2.internet.spanner.alipaydns.com.,CNAME,2023-02-17
160,ma.alipay.com,gz-lb2.office.spanner.alipaydns.com.,CNAME,2023-02-17
161,schema.alipay.com,schema.alipay.com.danuoyi.alicdn.com.,CNAME,2023-02-17
162,open-na.alipay.com,gz-rr2.internet-intl.spanner.alipaydns.com.,CNAME,2023-02-17
163,cn-hangzhou-cap.cloud.alipay.com,ko76me00p99m38ik.aliyunddos1011.com.,CNAME,2023-02-13
164,opencompute.alipay.com,gz-rr2.office.proxy.alipaydns.com.,CNAME,2023-02-13
165,fundpay.alipay.com,gz-lb1.internet-g.spanner.alipaydns.com.,CNAME,2023-02-13
166,ghanaalipay.alipay.com,gz-rr2.office.spanner.alipaydns.com.,CNAME,2023-02-13
167,mergepayprod.alipay.com,re-lb2.internet-g.spanner.alipaydns.com.,CNAME,2023-02-13
168,light.alipay.com,ghanaalipay.alipay.com.,CNAME,2023-02-13
169,design.alipay.com,sage.alipay.com.,CNAME,2023-02-13
170,sage.alipay.com,gz-rr2.internet-g.spanner.alipaydns.com.,CNAME,2023-02-13
171,chartcube.alipay.com,gz-lb2.internet-g.spanner.alipaydns.com.,CNAME,2023-02-13
172,authweb.alipay.com,gz-rr2.internet-g.spanner.alipaydns.com.,CNAME,2023-02-13
173,cap.cloud.alipay.com,pw2dpw5wofr4g769.aliyunddos1011.com.,CNAME,2023-02-13
174,exp.alipay.com,sffgroupexp.antfin-inc.com.,CNAME,2023-02-13
175,d.alipay.com,cmspromo.alipay.com.,CNAME,2023-02-13
176,private-alipayobjects.alipay.com,gz-rr2.office.spanner.alipaydns.com.,CNAME,2023-02-13
177,fee.cloud.alipay.com,qnaspkqvcbrgbgvp38bhvkuvrps40que.yundunwaf1.com.,CNAME,2023-02-13
178,shell.alipay.com,ternbase.alipay.com.,CNAME,2023-02-13
179,ns3.alipay.com,2400:b200:4101:6666::a,AAAA,2023-02-13
180,mass.alipay.com,mass.alipaydns.com.,CNAME,2023-02-13
181,budget.alipay.com,gz-rr2.office.spanner.alipaydns.com.,CNAME,2023-02-13
182,p.alipay.com,gz-lb2.internet-g.spanner.alipaydns.com.,CNAME,2023-02-13
183,mm.alipay.com,rz-lb2.internet-g.spanner.alipaydns.com.,CNAME,2023-02-13
